# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Boost (psi), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft)
02/27/2017 08:33:05.1041 AM,33.77733,-84.37275,8.699197,-0.004996372,0.02948651,-0.06150867,2106,0,4.548602,24.16165,1.912499,0.7554016,-13.59288,-3.225113,-1.874384,-18.96108,36,9.137378,9,2.880171,129,0,0,0,0,-5.221359,0.1190452,0.0039767,26.22248,65.39575,14.63514,14.26319,5.105882,10.04384,0.03468323,-0.9753723,-0.2530975,0,0,0,875.7629
02/27/2017 08:33:06.1116 AM,33.77737,-84.37276,12.42742,0.01967931,-0.02625395,0.01099863,2106,0,7.18093,24.15574,1.730615,0.9002533,-7.807465,-3.069641,-1.73045,-18.04599,36,7.687,9,2.604987,129,0,0,0,0,-6.671736,0.1399614,0.03149459,23.72865,65.39575,14.63157,14.72757,5.105882,11.56496,0.0004577637,-0.9220734,-0.3250427,0,0,0,873.4575
02/27/2017 08:33:07.0684 AM,33.77743,-84.37276,14.91291,-0.04030378,0.005342626,0.03158917,1803,0,7.18093,24.15574,1.730615,0.3017731,-3.479019,-2.23793,-3.622368,-19.99655,36,7.832038,9,2.604987,129,0,0,0,0,-6.526698,0.1035537,0.05052715,23.72865,69.12122,14.63157,14.93163,5.105882,13.22029,0.08779907,-0.9456482,-0.3710938,0,0,0,873.5548
02/27/2017 08:33:08.1040 AM,33.77748,-84.37276,14.91291,0.009132317,-0.007680897,0.02697338,1503,0,10.33696,24.15133,1.442678,0.3587952,-2.254868,-0.110611,-4.661252,-21.54548,36,6.961812,9,2.171043,129,0,0,0,0,-7.396924,0.1035537,0.05052715,19.78071,69.12212,14.63514,14.93163,5.105882,13.37688,0.06498718,-0.9195709,-0.3951721,0,0,0,873.0605
02/27/2017 08:33:09.0622 AM,33.77754,-84.37276,17.39839,0.004297439,-0.0708203,0.0262185,1495.5,0,16.93323,24.14958,1.02747,0.5370636,-2.495987,0.9268646,-3.833728,-22.65064,36,6.091585,9,1.546587,129,0,0,0,0,-8.267151,0.08426673,0.05952967,14.08776,49.47543,14.63871,14.97449,5.105882,13.5782,0.07055664,-0.8473511,-0.4205933,0,0,0,873.1757
02/27/2017 08:33:10.0792 AM,33.77763,-84.37276,17.39839,0.04139533,-0.02687696,0.1117831,1495.5,0,36.80257,24.15136,0.4727494,1.089828,-2.43811,0.5617371,-2.061229,-27.00327,36,6.091585,9,0.711774,141,0,0,0,0,-8.267151,0.0450126,0.05655399,6.48192,49.47543,14.63871,15.0888,5.105882,18.2534,-0.001647949,-0.8414917,-0.5850067,0,0,0,872.145
02/27/2017 08:33:11.0989 AM,33.77766,-84.37276,14.91291,0.004682436,0.04838647,-0.03807861,1089,0,36.80257,24.15136,0.4727494,0.4787445,-1.642838,1.044601,-1.205874,-30.37968,36,3.916019,9,0.711774,141,0,0,0,0,-10.44272,-0.05642578,0.04274522,6.48192,31.2615,14.63514,15.71438,5.105882,16.17305,0.02110291,-0.909317,-0.4567871,0,0,0,871.5923
02/27/2017 08:33:12.1147 AM,33.77773,-84.37276,14.91291,0.006580463,0.02911351,0.2243834,1202,0,31.01847,24.15161,0.4807752,-6.448669,-3.077499,1.955368,-0.8277784,-29.3721,36,3.625943,9,0.723681,141,0,0,0,0,-10.73279,-0.05642578,0.04274522,6.591962,28.80344,15.61391,15.71438,5.105882,15.79277,0.02432251,-0.9061432,-0.7182922,0,0,0,870.9995
02/27/2017 08:33:13.0746 AM,33.77778,-84.37276,13.04879,0.02053959,0.0579217,-0.09271918,1091,0,32.59074,24.15251,0.4003835,4.591309,-0.8098907,-0.7206879,-1.744092,-27.14061,36,4.49617,9,0.642978,141,0,0,0,0,-9.862566,-0.08669991,0.03369066,5.489702,26.42762,15.09952,14.42751,5.105882,14.18218,0.004150391,-0.9337006,-0.359436,0,0,0,871.0561
02/27/2017 08:33:14.1052 AM,33.77781,-84.37276,13.04879,-0.01437742,0.01225771,-0.0779185,1404.5,0,7.628133,24.14681,1.710615,0.1676788,-2.49324,1.413864,-1.96011,-21.97921,36,8.99234,9,2.656584,141,0,0,0,0,-5.366396,-0.03027413,0.03618232,23.45443,87.70758,13.89927,14.25604,5.105882,11.78865,0.052948,-0.9353485,-0.2879028,0,0,0,870.3344
