# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Boost (psi), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft)
02/27/2017 06:21:11.1368 PM,33.91084,-84.52695,2.485485,-0.01841375,-0.01370664,0.03537564,723.5,0,3.598652,25.29704,0.6906711,0.1759491,-1.338745,0.5551453,2.231025,-18.16989,32,7.687,15,1.039878,60,0,0,0,0,-6.526698,-2.829315E-18,0.008751269,9.469869,64.4031,14.63514,14.69899,4.666667,0.9618827,-0.02183533,-0.9278107,-0.371048,0,0,0,1051.778
02/27/2017 06:21:12.1111 PM,33.91084,-84.52694,2.485485,-0.01890359,0.0140588,-0.01924215,811.5,0,3.598652,25.29704,0.6906711,0.2397156,-1.157547,0.1277618,1.485703,-21.54297,32,7.687,15,1.039878,60,0,0,0,0,-6.526698,-2.829315E-18,0.008751269,9.469869,61.28998,14.63514,14.69899,4.666667,1.118468,-0.01223755,-0.9420471,-0.3464508,0,0,0,1053.568
02/27/2017 06:21:13.1112 PM,33.91083,-84.52693,0,-0.03248804,-0.004093937,-0.006634708,811.5,0,0,25.29098,0.8051007,-0.05812073,2.135483,1.269577,-0.5346001,-18.81468,32,7.687,15,1.211868,60,0,0,0,0,-6.526698,-0.02247522,0.004256225,11.03883,61.28998,14.63871,14.90662,4.666667,1.610594,0.02935791,-0.9373322,-0.322113,0,0,0,1054.484
02/27/2017 06:21:14.1151 PM,33.91082,-84.52693,0,-0.01261976,-0.011573,0.01412397,753.5,0,0,25.29098,0.8051007,0.01478577,8.295105,4.287567,-1.326952,-20.64024,32,8.267151,15,1.211868,60,0,0,0,0,-5.946547,-0.02247522,0.004256225,11.03883,76.94381,14.63871,14.90662,4.666667,2.527738,0.0320282,-0.9232635,-0.3626251,0,0,0,1055.143
02/27/2017 06:21:15.1717 PM,33.9108,-84.52694,0,-0.01181328,0.01812325,-0.01680857,753.5,0,0,25.29098,0.8051007,0.08293152,11.70993,5.855957,-2.366555,-19.74697,32,8.267151,15,1.211868,60,0,0,0,0,-5.946547,-0.02247522,0.004256225,11.03883,76.94381,14.63871,13.75907,4.666667,4.071224,0.05070496,-0.9549408,-0.3245697,0,0,0,1055.173
02/27/2017 06:21:16.1188 PM,33.91078,-84.52695,4.349598,0.02677555,0.00839669,-0.01788222,753.5,0,3.784362,25.28183,1.149361,0.2536926,5.183884,2.779129,-1.140971,-19.18623,32,8.267151,15,1.730484,60,0,0,0,0,-5.946547,0.009334293,0.01061813,15.75902,76.94381,14.63871,13.75907,4.666667,4.362026,0.001296997,-0.9494629,-0.316391,0,0,0,1054.302
02/27/2017 06:21:17.1229 PM,33.91076,-84.52695,4.349598,-0.02023435,-0.003879478,0.01434473,1413,0,3.784362,25.28183,1.149361,-0.3122711,-1.215973,0.3100586,-0.1712192,-18.95283,32,6.961812,15,1.730484,60,0,0,0,0,-7.251887,0.009334293,0.01061813,15.75902,58.57618,14.63514,13.75907,4.666667,6.263422,0.02952576,-0.9405823,-0.3428955,0,0,0,1052.747
02/27/2017 06:21:18.1564 PM,33.91073,-84.52696,8.077826,0.01047562,-0.02912153,0.01827763,1700,0,6.184732,25.27692,1.306091,-0.1305237,-1.887039,0.1306915,0.2878378,-21.48072,32,5.801509,15,1.965978,60,0,0,0,0,-8.412189,0.07800668,0.01985756,17.90796,55.32626,14.63871,14.54182,4.666667,8.41088,-0.01367188,-0.9025421,-0.376709,0,0,0,1052.445
02/27/2017 06:21:19.1032 PM,33.9107,-84.52697,8.699197,0.002140631,-0.01530919,-0.003662064,1700,0,9.686782,25.27509,0.8980482,0.2387238,-2.37825,-0.7805939,0.6057891,-21.09978,32,5.801509,15,1.352106,60,0,0,0,0,-8.412189,0.05645305,0.02190874,12.31324,55.32626,14.63871,14.76374,4.666667,8.41088,-0.01060486,-0.9161835,-0.3555145,0,0,0,1052.131
02/27/2017 06:21:20.1262 PM,33.91066,-84.52697,8.699197,0.001719377,0.01267239,-0.002925033,1297,0,9.686782,25.27509,0.8980482,0.4157715,-3.962051,-0.7118378,1.021238,-20.98922,38,5.511434,15,1.352106,77,0,0,0,0,-8.702264,0.05645305,0.02190874,12.31324,49.86162,14.63871,14.76374,4.666667,9.84252,-0.01873779,-0.9449158,-0.3565216,0,0,0,1050.558
02/27/2017 06:21:21.1367 PM,33.91062,-84.52698,9.941939,0.01634903,0.002591318,0.01711179,1297,0,14.98564,25.27352,0.6634309,-0.4456177,-5.299545,-0.9505157,1.805048,-22.58709,38,5.511434,15,0.998865,77,0,0,0,0,-8.702264,0.02436242,0.02473005,9.096375,49.86162,14.63871,15.05308,4.666667,10.13332,-0.04676819,-0.9256134,-0.3976746,0,0,0,1050.067
02/27/2017 06:21:22.1272 PM,33.91058,-84.52699,9.941939,0.05179576,0.02460569,0.00785279,1338.5,0,14.98564,25.27352,0.6634309,-0.08457947,-9.265961,-3.186035,3.642332,-22.89003,38,4.061057,15,0.998865,77,0,0,0,0,-10.15264,0.01410653,0.02232921,9.096375,35.69308,14.63871,14.39179,4.666667,10.64782,-0.1054382,-0.9440765,-0.3961792,0,0,0,1050.133
02/27/2017 06:21:23.1008 PM,33.91054,-84.527,9.941939,0.07198972,0.01359894,0.003047056,1324.5,0,17.11673,25.2725,0.5808315,0.4440308,-16.33624,-4.553284,6.512297,-21.93947,38,4.351132,15,0.874503,77,0,0,0,0,-9.862566,0.01410653,0.02232921,7.963846,31.57948,14.63514,14.39179,4.666667,10.64782,-0.170166,-0.934494,-0.3882904,0,0,0,1049.756
02/27/2017 06:21:24.1573 PM,33.91049,-84.52702,9.941939,0.06480519,-0.005722128,-0.001772221,1310,0,15.79805,25.27161,0.6293145,-2.008957,-21.08817,-8.008118,9.66868,-20.92932,38,4.49617,15,0.947268,77,0,0,0,0,-9.717528,0,0.01845543,8.628601,34.59419,14.64228,15.01022,4.666667,11.11757,-0.2221527,-0.9115448,-0.3782806,0,0,0,1049.158
02/27/2017 06:21:25.1388 PM,33.91046,-84.52705,9.941939,0.02221696,-0.02644956,-0.0158036,1312,0,16.49697,25.27097,0.6026524,-1.198914,-19.8185,-10.14604,9.521541,-20.92504,38,4.49617,15,0.907578,77,0,0,0,0,-9.717528,0,0.01597878,8.263034,33.07804,14.64943,14.64541,4.666667,10.5136,-0.1982269,-0.8883057,-0.3644867,0,0,0,1049.301
02/27/2017 06:21:26.1737 PM,33.91044,-84.52709,10.56331,-0.1170961,0.02239837,0.01372782,1312,0,16.23495,25.2702,0.6506525,-1.172211,-5.241577,-2.780212,2.931473,-22.42428,38,4.49617,15,0.980343,77,0,0,0,0,-9.717528,0.01088127,0.01815503,8.921169,33.07804,14.64586,14.78517,4.666667,10.24517,0.03395081,-0.9366913,-0.3991547,0,0,0,1049.968
