# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft), Boost (psi)
03/17/2017 05:22:53.0896 PM,33.91093,-84.52702,0,0.008321967,0.05831599,0.03407355,775.5,0,0,26.38746,0,0.4909058,2.623489,2.182236,0.08699914,-23.65242,0,0,0,1.054431,0,0,0,0,0,0,0,0,0,14.59585,0,0,0.4250179,-0.009368896,-0.9038544,-0.4024506,0,0,0,1059.327,0
03/17/2017 05:22:54.0913 PM,33.91092,-84.52701,0,0.000245868,0.04142762,0.02347747,775.5,0,0,26.38746,0,0.438385,6.220703,3.505798,0.7298186,-23.39524,45,13.63355,30,1.054431,39,0,0,0,0,0,0,0,0,14.59585,0,0,1.386901,-0.01049805,-0.9341888,-0.4122925,0,0,0,1059.663,-0.8702264
03/17/2017 05:22:55.1125 PM,33.91092,-84.527,2.485485,0.005393193,0.008029175,-0.01042076,775.5,0,0,26.38746,0,0.02104187,11.28313,5.61412,0.9343792,-22.5428,45,13.63355,30,1.054431,39,0,0,0,0,0.01306311,0.002612622,0,0,14.59585,14.86376,10.65098,1.006621,-0.02067566,-0.9230652,-0.3730316,0,0,0,1059.429,-0.8702264
03/17/2017 05:22:56.1035 PM,33.91092,-84.52699,2.485485,0.01205252,0.01789369,-0.01006002,720.5,0,4.04628,26.38631,0.6142641,0.3279114,12.3197,6.401917,2.45028,-22.00523,45,13.63355,30,0.922131,39,0,0,0,0,0.01306311,0.002612622,8.422243,61.39427,14.59585,14.86376,10.65098,2.393522,-0.05067444,-0.9422302,-0.3666229,0,0,0,1059.271,-0.580151
03/17/2017 05:22:57.0872 PM,33.91091,-84.52698,2.485485,0.01584735,-0.0009128504,-0.04645335,720.5,0,4.04628,26.38631,0.6142641,0.07472229,7.196533,3.561554,3.339703,-20.40095,45,13.63355,30,0.922131,42,0,0,0,0,0.01306311,0.002612622,8.422243,61.39427,14.59585,14.82804,10.65098,2.729062,-0.06971741,-0.9332581,-0.306839,0,0,0,1058.868,-0.580151
03/17/2017 05:22:58.0950 PM,33.91091,-84.52695,1.864114,-0.008006816,0.01160329,-0.03785868,720.5,0,2.761349,26.38547,0.6750736,0.05738831,-0.2417908,0.6716309,2.401919,-16.83695,45,13.63355,30,1.013418,42,0,0,0,0,0.007090993,0.001418199,9.256009,61.39427,14.5887,14.82804,10.65098,2.125089,-0.03570557,-0.9658813,-0.2681274,0,0,0,1058.587,-0.580151
03/17/2017 05:22:59.0742 PM,33.91091,-84.52695,1.864114,-0.02483203,0.02456453,-0.03559966,802.5,0,2.761349,26.38547,0.6750736,0.1170044,-1.095856,0.249176,1.40064,-19.05254,45,13.63355,30,1.013418,42,0,0,0,0,0.007090993,0.001418199,9.256009,60.5777,14.5887,14.82804,10.65098,0.3355404,-0.006347656,-0.9684448,-0.299057,0,0,0,1057.333,-0.580151
03/17/2017 05:23:00.0903 PM,33.91092,-84.52694,0,-0.04390924,-0.0005990645,-0.01683588,837.5,0,0,26.38484,0.6833397,0.003311157,2.318329,1.390686,-0.6074692,-17.66186,45,13.63355,30,1.025325,42,0,0,0,0,-0.03155198,-0.003697774,9.369347,58.75686,14.59585,14.86376,10.65098,0.9395132,0.04376221,-0.9499512,-0.2956848,0,0,0,1057.532,-0.580151
03/17/2017 05:23:01.0966 PM,33.91091,-84.52694,0.6213712,-0.004989649,-0.006855797,0.00190886,837.5,0,0.7790767,26.38425,0.7975739,-0.341507,12.99101,6.093002,-2.73528,-17.26693,45,13.63355,30,1.197315,42,0,0,0,0,-0.01441195,-0.001464192,10.93562,58.75686,14.59942,14.86376,10.65098,3.019864,0.04711914,-0.9458618,-0.3061981,0,0,0,1058.156,-0.580151
03/17/2017 05:23:02.1029 PM,33.9109,-84.52693,5.592341,-0.002317545,-0.00107959,0.009786684,965.5,0,0.7790767,26.38425,0.7975739,-0.946991,16.28621,7.600021,-3.300256,-17.17035,45,13.63355,30,1.197315,42,0,0,0,0,0.0761945,0.01154113,10.93562,59.48745,14.59942,14.82804,10.65098,2.81854,0.06526184,-0.9521637,-0.311676,0,0,0,1058.536,-0.580151
03/17/2017 05:23:03.1071 PM,33.91088,-84.52693,5.592341,0.03609755,0.01452528,-0.01800183,1350,0,4.527199,26.38331,1.235276,-0.1763306,4.942154,2.901535,-1.215022,-16.57386,45,13.63355,30,1.854846,42,0,0,0,0,0.0761945,0.01154113,16.93701,65.89265,14.59227,14.82804,10.65098,3.646206,0.005279541,-0.9723053,-0.2722626,0,0,0,1058.873,-0.580151
03/17/2017 05:23:04.0934 PM,33.91086,-84.52694,8.699197,0.04117408,0.003803615,0.02151217,1350,0,4.441263,26.38167,1.958722,0.0493927,-2.495743,0.4385834,0.175887,-17.4826,45,13.63355,30,2.939706,42,0,0,0,0,0.1090385,0.02034352,26.85625,65.89265,14.59227,14.8066,10.65098,7.784538,-0.0368042,-0.9621429,-0.3200378,0,0,0,1058.721,-0.580151
03/17/2017 05:23:05.0944 PM,33.91082,-84.52694,8.699197,0.009523384,0.001957414,0.01030282,2065,0,4.441263,26.38167,1.958722,-0.1956787,-3.777222,-0.713623,0.4213374,-16.23929,45,13.63355,30,2.939706,42,0,0,0,0,0.1090385,0.02034352,26.85625,68.30608,14.59585,14.82804,10.65098,9.46224,-0.02095032,-0.9666138,-0.2947693,0,0,0,1058.804,-0.580151
03/17/2017 05:23:06.1002 PM,33.91072,-84.52695,12.42742,0.001410765,-0.01147915,-0.006093681,1702.5,0,7.457053,26.3808,1.666533,-0.5020142,-3.837051,-0.7137909,1.0022,-18.10734,45,13.48851,30,2.501793,42,0,0,0,0,0.1027614,0.03209341,22.85002,70.49097,14.59585,14.8066,10.65098,11.63207,-0.02035522,-0.9447327,-0.3019867,0,0,0,1056.882,-0.7251887
03/17/2017 05:23:07.1110 PM,33.91068,-84.52695,13.67017,0.0006972798,-0.0194217,0.04785145,1476.5,0,8.8083,26.38007,1.551964,-0.1324005,-2.679626,-0.1702576,1.146956,-20.93628,45,13.48851,30,2.329803,42,0,0,0,0,0.08780983,0.03790548,21.27915,75.69287,14.59585,14.8066,10.65098,12.75054,-0.02426147,-0.924408,-0.3917389,0,0,0,1055.985,-0.7251887
03/17/2017 05:23:08.1207 PM,33.91062,-84.52696,14.29154,0.00328536,-0.01389948,0.02755757,1476.5,0,31.06606,26.38017,0.4600371,0.5386047,-2.436005,0.6218567,1.257744,-23.76652,45,13.48851,30,0.690606,42,0,0,0,0,0.03684404,0.03946222,6.30762,75.69287,14.59585,14.79589,10.65098,13.5111,-0.02232361,-0.9050751,-0.4165497,0,0,0,1055.591,-0.7251887
03/17/2017 05:23:09.1227 PM,33.91057,-84.52699,14.29154,0.05006227,-0.02011959,0.01903427,1171.5,0,31.06606,26.38017,0.4600371,0.1009216,-6.275467,-0.8231659,3.050594,-26.51698,45,13.48851,29,0.690606,42,0,0,0,0,0.03684404,0.03946222,6.30762,28.27856,14.60299,14.59183,10.65098,13.37688,-0.09339905,-0.8796692,-0.4509888,0,0,0,1053.999,-0.7251887
03/17/2017 05:23:10.1183 PM,33.91053,-84.52701,12.42742,0.06871811,-0.02851918,0.01674552,1011,0,23.01499,26.38013,0.5399708,0.2641144,-17.80392,-6.801514,9.042603,-26.68329,45,13.48851,29,0.810999,42,0,0,0,0,-0.02199777,0.03350593,7.4036,38.46147,14.61013,14.59183,10.65098,11.67681,-0.1965942,-0.8670349,-0.4693451,0,0,0,1051.503,-0.7251887
03/17/2017 05:23:11.1213 PM,33.91051,-84.52705,9.941939,0.05742801,0.006191954,0.01505886,1011,0,23.77279,26.38004,0.4182067,-2.24881,-21.45728,-9.530334,10.82783,-23.08728,45,13.48851,29,0.628425,42,0,0,0,0,-0.07511009,0.02182758,5.734078,38.46147,14.61013,14.62755,10.65098,10.06621,-0.2225037,-0.9090118,-0.436676,0,0,0,1049.734,-0.7251887
03/17/2017 05:23:12.0979 PM,33.9105,-84.52707,9.941939,0.002164291,0.01800819,-0.06846458,1039,0,23.77279,26.38004,0.4182067,-1.164581,-24.31892,-8.052414,10.62847,-19.9737,45,13.48851,29,0.628425,57,0,0,0,0,-0.07511009,0.02182758,5.734078,28.98559,14.63871,14.86376,10.65098,8.970115,-0.1837769,-0.9321594,-0.3231659,0,0,0,1048.736,-0.7251887
