# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft), Boost (psi)
03/13/2017 07:08:35.0896 AM,33.77751,-84.3708,0,-0.01071068,0.08139883,0.003367275,869,0,0,0,0,0.1726685,-1.70285,0.98349,-1.051841,-20.56151,25,6.816774,0,0,0,0,0,0,0,0,0,0,0,14.63871,0,0,2.79617,0.009674072,-0.9393768,-0.3503265,0,0,0,900.056,-7.687
03/13/2017 07:08:36.0926 AM,33.7775,-84.3708,0,0.02968996,0.03093545,-0.004351185,869,0,0,0,0,2.029114,-2.456146,-4.373322,0.1572096,-20.61789,25,6.816774,5,0,72,0,0,0,0,0,0,0,0,14.63871,14.64541,2.415686,0.738189,-0.02264404,-0.9362793,-0.3449249,0,0,0,898.0241,-7.687
03/13/2017 07:08:37.0637 AM,33.77751,-84.3708,0,0.004721778,0.01199884,-0.0002609457,869,0,0,26.83658,0.6977009,-0.5536346,-0.7290344,-0.05828857,0.2368648,-20.57903,25,6.816774,5,1.050462,72,0,0,0,0,0,0,9.566254,0,14.63871,14.64541,2.415686,0.4026485,-0.004806519,-0.9350281,-0.3506012,0,0,0,896.2349,-7.687
03/13/2017 07:08:40.0450 AM,33.77753,-84.37079,0,-0.009044727,-0.002019067,0.001740191,831,0,0,26.83526,0.746909,-1.401108,0.3664551,-1.283661,-0.131539,-20.953,26,7.106849,5,1.12455,73,0,0,0,0,0,0,10.24095,64.7252,14.63514,14.81732,2.415686,0.6710809,0.006637573,-0.9248047,-0.3574371,0,0,0,897.9865,-7.251887
03/13/2017 07:08:46.8454 AM,33.77753,-84.37079,0,0.01348264,-0.009169755,0.007866942,734.5,0,0,26.83179,0.6808391,1.954987,-1.652908,-0.5986786,0.1735423,-20.81723,26,7.251887,5,1.025325,73,0,0,0,0,0,0,9.33506,63.13376,14.63871,15.16382,2.415686,0,-0.01657104,-0.9230804,-0.3642883,0,0,0,895.4151,-7.106849
03/13/2017 07:08:50.0651 AM,33.77753,-84.3708,0,0.02078311,-0.004375037,0.003340359,795,0,0,26.83015,0.7363644,2.875244,-2.329285,-1.691101,0.5982803,-22.10913,26,8.702264,5,1.108674,73,0,0,0,0,0,0,10.09637,66.701,14.63157,14.90662,2.415686,0.3579098,-0.02761841,-0.9201355,-0.3763885,0,0,0,899.6725,-5.656472
03/13/2017 07:08:52.1291 AM,33.77754,-84.3708,0.6213712,-0.01138807,-0.00758328,-0.04241117,780.5,0,0.7071351,26.82813,0.8787164,-2.577576,0.7463379,2.186646,0.5904368,-21.92119,26,8.557226,5,1.323,73,0,0,0,0,0.0108211,0.00216422,12.04818,79.49149,14.63871,14.74543,2.415686,1.386901,-0.002807617,-0.914978,-0.3309174,0,0,0,897.2343,-5.801509
03/13/2017 07:08:53.1220 AM,33.77753,-84.37081,0.6213712,-0.01463877,0.0228667,-0.01218016,781,0,0.7071351,26.82813,0.8787164,-4.351776,1.423508,2.546463,0.8052729,-20.53351,26,8.557226,5,1.323,73,0,0,0,0,0.0108211,0.00216422,12.04818,81.02227,14.63514,14.6204,2.415686,0.9171439,0.008407593,-0.9586029,-0.3304291,0,0,0,896.9592,-5.801509
03/13/2017 07:08:54.1366 AM,33.77754,-84.37082,1.242742,0.002311701,-0.03568665,0.001885211,781,0,1.475913,26.82716,0.8420158,-4.773331,1.542221,1.021652,1.052954,-20.59717,26,8.557226,5,1.267434,73,0,0,0,0,0.0198568,0.00397136,11.54497,77.63828,14.63514,14.6204,2.415686,1.386901,-0.01422119,-0.8982697,-0.3524323,0,0,0,896.5367,-5.801509
03/13/2017 07:08:55.1456 AM,33.77754,-84.37083,1.242742,0.03000411,-0.01464758,-0.02505983,781,0,1.475913,26.82716,0.8420158,-0.6859741,-1.576599,1.469177,1.659581,-21.31084,26,8.267151,5,1.267434,73,0,0,0,0,0.009035702,0.00397136,11.54497,77.63828,14.63514,14.67756,2.415686,0.8276665,-0.05169678,-0.9117737,-0.3350067,0,0,0,893.9439,-6.091585
03/13/2017 07:08:56.1213 AM,33.77754,-84.37083,1.242742,0.03307176,-0.02387661,-0.01658436,783,0,1.548658,26.82623,0.8024639,1.705582,-4.274872,-1.988281,1.526159,-21.73107,26,8.122113,5,1.207899,73,0,0,0,0,0.009035702,0.00397136,11.00267,73.8024,14.63871,14.61326,2.415686,1.319792,-0.05914307,-0.9030304,-0.3496246,0,0,0,891.1052,-6.236623
03/13/2017 07:08:57.1395 AM,33.77755,-84.37083,1.242742,0.03785922,-0.01681253,0.005722979,745.5,0,1.592647,26.82551,0.7803002,1.954315,-3.118118,-1.810593,1.337576,-22.14952,26,8.122113,5,1.174824,73,0,0,0,0,1.414657E-18,0.00397136,10.69878,75.37386,14.63157,14.61326,2.415686,1.342162,-0.057724,-0.9086304,-0.3746948,0,0,0,890.5862,-6.236623
