# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft), Boost (psi)
03/23/2017 05:21:35.0437 PM,33.77653,-84.39198,0,0.01230069,0.4739249,0.2327771,0,0,0,0,0,0.4788818,-1.154373,1.468887,0.6718121,-24.31837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.422513,-0.01730347,-0.892807,-0.4234314,0,0,0,951.983,0
03/23/2017 05:21:36.0564 PM,33.77655,-84.39198,0,0.009809957,0.1738893,0.08966054,0,0,1.615835,26.2898,0,0.1725464,-4.328781,-1.441788,1.683854,-24.72171,0,0,0,1.737099,0,0,0,0,0,0,0,0,0,14.59942,0,0,5.055476,-0.03262329,-0.9063721,-0.4276123,0,0,0,951.8099,0
03/23/2017 05:21:37.0640 PM,33.77658,-84.39199,6.835083,0.01479786,0.04598284,0.08495437,0,0,5.772028,26.28922,1.184173,-0.9377136,-5.235107,-0.3421021,2.558557,-27.09403,0,0,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,0,14.59942,0,0,6.129205,-0.05056763,-0.8810425,-0.5039673,0,0,0,951.2365,0
03/23/2017 05:21:38.0377 PM,33.7766,-84.392,6.835083,0.004513677,0.03742135,0.02277765,1350,0,5.772028,26.28922,1.184173,0.9647675,-4.390076,-0.6480408,3.063457,-28.76927,0,0,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,0,0,6.934502,-0.05209351,-0.8929138,-0.4846954,0,0,0,951.7014,0
03/23/2017 05:21:39.0512 PM,33.77663,-84.392,6.835083,-0.00144975,-0.006980732,-0.006911876,1350,0,5.772028,26.28922,1.184173,0.1733856,-3.535461,-0.8970642,3.213071,-30.39319,0,0,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,0,0,6.420007,-0.05221558,-0.8500977,-0.4862518,0,0,0,952.0274,0
03/23/2017 05:21:40.0300 PM,33.77664,-84.392,6.835083,-0.00357397,-0.000926428,-0.01923092,1350,0,5.772028,26.28922,1.184173,0.1149597,-2.254745,-0.3547516,2.689091,-30.1963,0,0,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,0,0,5.212061,-0.04489136,-0.8591309,-0.4766083,0,0,0,952.019,0
03/23/2017 05:21:41.0638 PM,33.77665,-84.39201,6.835083,0.01493164,0.01846563,-0.02180019,1350,0,5.772028,26.28922,1.184173,0.4222717,-1.951324,-0.3557434,1.611043,-26.6374,0,0,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,0,0,4.115963,-0.04753113,-0.9046173,-0.4330292,0,0,0,952.5929,0
03/23/2017 05:21:42.0548 PM,33.77666,-84.392,6.835083,-0.02408895,0.03063041,-0.03294573,1350,0,5.772028,26.28922,1.184173,1.215057,-2.196228,0.1341553,0.9750416,-25.42417,0,0,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,0,0,3.802792,0.001678467,-0.92836,-0.4043732,0,0,0,951.6547,0
03/23/2017 05:21:43.0593 PM,33.77666,-84.392,6.835083,-0.0202917,0.02568644,-0.04890652,1350,0,5.772028,26.28922,1.184173,-0.3126221,-1.887497,-0.2352448,-0.1717057,-22.21589,0,0,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,0,0,4.183071,0.01615906,-0.9479218,-0.3440704,0,0,0,949.5047,0
03/23/2017 05:21:44.0595 PM,33.77668,-84.39201,6.835083,0.05004671,-0.03257833,0.05878437,1350,0,5.772028,26.28922,1.184173,0.1746216,-2.25386,0.01100159,0.2848027,-23.80182,0,0,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,0,0,6.464746,-0.06271362,-0.8745575,-0.4735565,0,0,0,951.1083,0
03/23/2017 05:21:45.0664 PM,33.7767,-84.39201,6.835083,-0.01557506,-0.02325059,0.006048253,1350,0,5.772028,26.28922,1.184173,0.362793,-1.646988,-0.4791718,1.927399,-29.09131,29,0,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,0,0,6.397637,-0.01463318,-0.8510437,-0.4803467,0,0,0,950.5316,0
03/23/2017 05:21:46.0767 PM,33.77672,-84.39201,6.835083,-0.0556221,-0.01074481,0.007505767,1350,0,5.772028,26.28922,1.184173,-0.7375793,-1.644241,-0.8464813,1.734789,-28.21123,29,13.63355,0,1.778112,0,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,0,0,6.218683,0.02876282,-0.8673706,-0.4755554,0,0,0,950.3806,-0.8702264
03/23/2017 05:21:47.0720 PM,33.77674,-84.39202,6.835083,-0.05363403,0.01297742,0.02784148,1350,0,5.772028,26.28922,1.184173,-0.6750336,-1.767532,-1.272415,1.275807,-28.18264,29,13.63355,21,1.778112,43,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,14.06315,0,6.241052,0.0309906,-0.8956757,-0.4974365,0,0,0,950.4675,-0.8702264
03/23/2017 05:21:48.0351 PM,33.77676,-84.39202,6.835083,-0.007452814,-0.03119756,0.05955813,1350,0,5.772028,26.28922,1.184173,-0.1474762,-3.585037,2.51561,1.953559,-31.04997,29,13.63355,21,1.778112,43,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,14.06315,3.513726,5.793665,-0.02792358,-0.82547,-0.582428,0,0,0,950.1291,-0.8702264
03/23/2017 05:21:49.0533 PM,33.77677,-84.39202,6.835083,0.02826361,-0.02514589,0.004096455,1350,0,5.772028,26.28922,1.184173,0.5946808,-2.615799,1.658859,2.779373,-33.92997,29,13.63355,21,1.778112,43,0,0,0,0,0.04280226,0.008560451,16.23633,63.16671,14.59585,14.06315,3.513726,3.310666,-0.07929993,-0.8083649,-0.5587311,0,0,0,949.4783,-0.8702264
03/23/2017 05:21:50.0756 PM,33.77679,-84.39204,2.485485,-0.007937348,0.01952605,-0.03800639,1350,0,5.772028,26.28922,1.184173,-0.2525177,-1.581573,0.3118896,1.876628,-30.27364,29,13.63355,21,1.778112,43,0,0,0,0,0.03507869,0.007015739,16.23633,63.16671,14.59585,14.06315,3.513726,4.473873,-0.02941895,-0.8734131,-0.4799805,0,0,0,949.9248,-0.8702264
03/23/2017 05:21:51.0717 PM,33.77679,-84.39204,2.485485,-0.009428717,0.01701864,-0.0240887,1350,0,2.892572,26.28922,1.184173,0.1767426,-1.400375,0.3116608,1.429262,-28.79417,29,13.63355,21,1.289925,43,0,0,0,0,0.03507869,0.007015739,16.23633,63.16671,14.59227,14.06315,3.513726,0.738189,-0.01824951,-0.8862,-0.4666138,0,0,0,950.0073,-0.8702264
03/23/2017 05:21:52.0697 PM,33.77679,-84.39206,2.485485,-0.004006613,0.006544555,-0.0003180165,884,0,2.892572,26.28922,1.184173,-0.190567,-1.399094,0.3111115,1.166051,-28.03374,29,13.63355,21,1.289925,43,0,0,0,0,0.03507869,0.007015739,16.23633,96.465,14.59227,14.06315,3.513726,0.492126,-0.01831055,-0.8847198,-0.4759979,0,0,0,948.9298,-0.8702264
03/23/2017 05:21:55.0536 PM,33.77679,-84.39208,0,0.01362515,-0.001765633,-0.0001306597,884,0,0,26.28773,0.8004137,-0.1357422,-2.799408,0.5007019,0.2428524,-24.61268,29,13.63355,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,96.465,14.59227,14.82804,3.513726,1.163207,-0.01887512,-0.906723,-0.4216461,0,0,0,947.8234,-0.7251887
03/23/2017 05:21:56.0774 PM,33.77679,-84.39207,0,-0.004303743,0.007872728,-0.02613573,884,0,0,26.28773,0.8004137,0.1725769,-4.450943,-1.563095,1.003485,-25.92829,29,13.63355,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,96.465,14.59227,14.82804,3.513726,2.617215,-0.01281738,-0.9031982,-0.421814,0,0,0,947.3276,-0.7251887
03/23/2017 05:21:57.0763 PM,33.77681,-84.39207,0,0.02114831,0.01888865,-0.04807439,884,0,0,26.28773,0.8004137,-0.07588196,-6.707153,-2.83255,0.5837181,-22.46223,29,13.63355,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,96.465,14.59227,14.82804,3.513726,4.250179,-0.03549194,-0.9371185,-0.3567963,0,0,0,947.7354,-0.7251887
03/23/2017 05:21:58.0582 PM,33.77682,-84.39206,0,0.1200431,0.04422491,0.01314965,884,0,0,26.28773,0.8004137,-0.2227173,-23.23952,-12.56609,2.155784,-20.94673,29,13.63355,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,96.465,14.59942,14.82804,3.513726,4.496242,-0.2037201,-0.9880829,-0.3821259,0,0,0,948.3997,-0.7251887
03/23/2017 05:21:59.0629 PM,33.77685,-84.39204,0,-0.04010393,0.04076319,-0.004517234,884,0,0,26.28773,0.8004137,1.410904,-34.34645,-18.42238,-0.3851138,-18.69536,29,13.63355,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,96.465,14.59942,14.82804,3.513726,7.471367,-0.1366272,-1.001144,-0.3353271,0,0,0,948.8282,-0.7251887
03/23/2017 05:22:00.0537 PM,33.77687,-84.39201,0,-0.1205737,0.02394451,-0.03511018,1469,0,0,26.28773,0.8004137,-1.060883,-11.64653,-6.16243,-3.821301,-17.02526,29,13.63355,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.82804,3.513726,7.538475,0.03933716,-1.003143,-0.2712555,0,0,0,948.8079,-0.7251887
03/23/2017 05:22:01.0654 PM,33.77687,-84.39193,0,-0.02408436,-0.009709977,0.02873223,1469,0,0,26.28773,0.8004137,-1.844284,-2.247726,-0.2967377,-5.122044,-16.14107,29,13.63355,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.82804,3.513726,12.1242,0.06437683,-0.9746094,-0.3294067,0,0,0,950.4509,-0.7251887
03/23/2017 05:22:02.0748 PM,33.77687,-84.39184,0,-0.01182733,0.02047983,-0.05629893,1469,0,0,26.28773,0.8004137,0.2979431,-2.682404,-0.5962219,-4.29292,-18.16754,29,14.64881,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.82804,3.513726,16.66517,0.07194519,-0.9898529,-0.2683105,0,0,0,950.6949,0.2900755
03/23/2017 05:22:03.0710 PM,33.77686,-84.39174,0,-0.007706926,0.02530685,0.02075745,1469,0,0,26.28773,0.8004137,-0.8018951,-3.779297,-2.116241,-4.024262,-16.41582,29,14.64881,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.82804,3.513726,20.64692,0.06330872,-1.004807,-0.3080902,0,0,0,950.7615,0.2900755
03/23/2017 05:22:03.8431 PM,33.77686,-84.39174,0,-0.02632836,-0.04355194,0.05144193,1469,0,0,26.28773,0.8004137,-0.4967346,-2.130814,-0.3562469,-4.22748,-18.03821,29,14.64881,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.82804,3.513726,20.64692,0.09208679,-0.9139862,-0.3633118,0,0,0,950.7615,0.2900755
03/23/2017 05:22:04.0720 PM,33.77688,-84.39162,0,-0.03477401,-0.001197401,0.1027255,1469,0,0,26.28773,0.8004137,0.1163025,-1.400711,0.1287384,-4.406206,-18.84771,29,14.64881,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.82804,3.513726,22.25751,0.1063385,-0.9507904,-0.4234772,0,0,0,951.0046,0.2900755
03/23/2017 05:22:05.0743 PM,33.77687,-84.39146,0,0.004212372,-0.04870442,0.1203876,1469,0,0,26.28773,0.8004137,-0.9888611,-0.9060211,1.343643,-5.147348,-23.06219,29,14.64881,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.20961,3.513726,25.05369,0.08732605,-0.8638916,-0.5035095,0,0,0,950.3932,0.2900755
03/23/2017 05:22:06.0954 PM,33.77687,-84.39132,0,0.01177506,-0.03474589,0.03728754,1469,0,0,26.28773,0.8004137,-0.2502594,-0.239624,1.036835,-2.795043,-28.65821,29,14.64881,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.20961,3.513726,27.55906,0.04922485,-0.8270569,-0.5244293,0,0,0,949.3669,0.2900755
03/23/2017 05:22:07.0877 PM,33.77687,-84.39118,0,-0.001704346,-0.02716464,0.02486134,1469,0,0,26.28773,0.8004137,-0.3128967,0.2501526,1.826691,-3.599916,-30.91601,29,14.64881,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.20961,3.513726,27.0893,0.06634521,-0.8197632,-0.5364838,0,0,0,946.9836,0.2900755
03/23/2017 05:22:08.0773 PM,33.77686,-84.39104,0,0.06703406,-0.01551256,-0.01626962,1469,0,0,26.28773,0.8004137,-0.1304321,-1.215332,0.7369385,-2.450373,-32.16672,29,14.64881,21,1.201284,43,0,0,0,0,-0.02030064,0.004500323,10.97456,39.23733,14.59942,14.20961,3.513726,26.39585,-0.02351379,-0.8218231,-0.4996643,0,0,0,944.5562,0.2900755
03/23/2017 05:22:09.0956 PM,33.77686,-84.39093,25.47622,0.01458879,0.0210759,0.001499072,1469,0,0,26.28773,0.8004137,-0.7431793,-2.06778,0.06970215,-0.3132495,-33.11869,29,14.64881,21,1.201284,43,0,0,0,0,0.02639767,0.01229527,10.97456,39.23733,14.59942,14.20961,3.513726,24.42735,-0.007720947,-0.8515015,-0.5375061,0,0,0,941.5573,0.2900755
03/23/2017 05:22:10.0770 PM,33.77686,-84.39082,25.47622,-0.03413473,-0.001071461,0.1068721,1469,0,0,26.28773,0.8004137,-0.1863098,1.284988,1.821945,-0.9568014,-34.36879,29,14.64881,21,1.201284,43,0,0,0,0,0.02639767,0.01229527,10.97456,39.23733,14.59942,14.20961,3.513726,24.06944,0.05549622,-0.8141785,-0.664093,0,0,0,939.0713,0.2900755
03/23/2017 05:22:11.0859 PM,33.77686,-84.39072,25.47622,0.01365385,-0.03145902,0.05187485,1469,0,49.85296,26.28773,0.8004137,-0.4297028,1.590149,1.759186,-1.919111,-38.84096,29,14.64881,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,39.23733,14.59942,14.20961,3.513726,20.80351,0.01147461,-0.7567596,-0.6768341,0,0,0,937.6683,0.2900755
03/23/2017 05:22:12.0816 PM,33.77686,-84.39064,25.47622,0.002882752,0.04163252,0.002303603,1469,0,49.85296,26.28773,0.8004137,-0.4398956,-1.211884,1.528748,-1.111012,-37.89227,29,14.64881,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,39.23733,14.59942,14.20961,3.513726,17.20204,0.01022339,-0.8362732,-0.612442,0,0,0,936.7482,0.2900755
03/23/2017 05:22:13.0928 PM,33.77686,-84.39056,25.47622,-0.0001994721,0.0009872017,0.01033864,1469,0,49.85296,26.28773,0.8004137,0.04870605,-2.861679,0.2574921,0.5151159,-37.94455,29,14.64881,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,39.23733,29.26269,14.20961,3.513726,16.88887,-0.009033203,-0.7968292,-0.6226654,0,0,0,936.2648,0.2900755
03/23/2017 05:22:14.1007 PM,33.77686,-84.39052,25.47622,-0.00613098,-0.02556825,0.00704394,1125.5,0,49.85296,26.28773,0.8004137,-0.01283264,-2.616959,0.5609589,1.617059,-38.43278,29,14.64881,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,14.20961,3.513726,13.44399,-0.01412964,-0.7666016,-0.6250916,0,0,0,937.3045,0.2900755
03/23/2017 05:22:15.0961 PM,33.77686,-84.3905,25.47622,0.004286569,-0.0008556938,-0.004299902,1125.5,0,49.85296,26.28773,0.8004137,0.3581238,-3.720078,-1.322525,2.584975,-38.11573,29,14.64881,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,14.20961,3.513726,8.052971,-0.03961182,-0.7931519,-0.6193237,0,0,0,941.0447,0.2900755
03/23/2017 05:22:16.1005 PM,33.77686,-84.39047,25.47622,-0.006966551,0.0115485,-0.01102624,1125.5,0,49.85296,26.28773,0.8004137,0.1738434,-2.253311,0.1938324,1.55993,-37.69661,29,13.63355,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,14.20961,3.513726,4.854152,-0.02441406,-0.805481,-0.6056213,0,0,0,941.7015,-0.7251887
03/23/2017 05:22:17.0904 PM,33.77686,-84.39048,25.47622,-0.02407061,0.02586534,-0.0567471,1125.5,0,49.85296,26.28773,0.8004137,-0.1900177,-1.521622,0.06791687,-0.2299319,-32.68252,29,13.63355,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,14.20961,3.513726,1.565855,0.01808167,-0.8549042,-0.5024872,0,0,0,942.0111,-0.7251887
03/23/2017 05:22:18.0513 PM,33.77686,-84.39047,25.47622,0.003176326,0.004677882,-0.0216888,1125.5,0,49.85296,26.28773,0.8004137,0.177002,-1.400558,0.2507172,-0.3611379,-32.47079,29,13.63355,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,14.20961,3.513726,1.230315,-0.00100708,-0.8438416,-0.5225372,0,0,0,941.8961,-0.7251887
03/23/2017 05:22:19.0609 PM,33.77686,-84.39047,25.47622,-0.006783967,0.01046356,-0.01558876,1125.5,0,49.85296,26.28773,0.8004137,-0.1293488,-1.399307,0.311203,-1.080404,-30.54619,29,13.63355,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,13.36613,3.513726,0.4250179,0.02145386,-0.8651123,-0.500351,0,0,0,941.9566,-0.7251887
03/23/2017 05:22:20.0732 PM,33.77686,-84.39047,25.47622,-0.01034836,0.00617157,-0.007501526,1125.5,0,49.85296,26.28773,0.8004137,0.05406189,-1.460846,0.3117676,-1.264256,-30.06216,29,13.63355,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,13.36613,3.513726,0,0.02990723,-0.8683777,-0.4969635,0,0,0,942.7028,-0.7251887
03/23/2017 05:22:21.0783 PM,33.77686,-84.39047,25.47622,-0.01811523,0.009894968,-0.02197097,1125.5,0,49.85296,26.28773,0.8004137,0.1157837,-1.400345,0.2506256,-1.339754,-29.87923,29,13.63355,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,13.36613,3.513726,0,0.04066467,-0.8747559,-0.4760284,0,0,0,942.8771,-0.7251887
03/23/2017 05:22:22.0855 PM,33.77686,-84.39049,25.47622,-0.002218605,0.02194116,-0.02985032,1125.5,0,49.85296,26.28773,0.8004137,-0.005325317,-1.522995,-0.1755829,-2.304006,-26.90504,29,13.63355,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,13.36613,3.513726,0.3355404,0.03756714,-0.9058685,-0.4337006,0,0,0,942.6543,-0.7251887
03/23/2017 05:22:23.0520 PM,33.77686,-84.39046,25.47622,-0.08678852,-0.009580233,0.01623845,1125.5,0,49.85296,26.28773,0.8004137,-0.3042603,6.167862,5.333298,-5.156587,-25.3966,29,13.63355,21,0.76734,43,0,0,0,0,0.02639767,0.01229527,10.97456,51.21247,29.26269,13.36613,3.513726,1.632964,0.1684113,-0.8873444,-0.454834,0,0,0,942.7696,-0.7251887
