# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft), Boost (psi)
03/14/2017 08:33:43.0759 AM,33.7775,-84.37083,0,-0.0008639977,0.01502322,-0.02178892,830.5,0,0,26.97993,0.8414328,0.9671478,-1.460388,1.532013,0.7109818,-25.04099,25,13.48851,7,1.263465,68,0,0,0,0,0,0,11.53698,72.96028,14.59942,14.64541,13.72549,3.15408,-0.008468628,-0.9135284,-0.4029388,0,0,0,914.8636,-0.7251887
03/14/2017 08:33:44.0902 AM,33.77752,-84.37083,0,0.007206819,-0.01202473,0.02521218,830.5,0,0,26.97993,0.8414328,0.5500183,-0.3676758,-0.1193237,0.5488202,-24.08406,25,13.48851,7,1.263465,68,0,0,0,0,0,0,11.53698,72.96028,14.59942,14.64541,13.72549,4.965999,-0.02133179,-0.8978882,-0.4342194,0,0,0,911.7797,-0.7251887
03/14/2017 08:33:45.0832 AM,33.77753,-84.37083,0.6213712,-0.00522306,-0.01785561,0.03130246,830.5,0,0.8579525,26.97733,0.7242489,-1.044022,-0.2383118,0.5480957,-0.03717646,-24.95212,25,13.48851,7,1.087506,68,0,0,0,0,0.002764137,0.0005528274,9.930258,72.96028,14.59942,14.64541,13.72549,1.543486,-0.007324219,-0.8911743,-0.4525146,0,0,0,911.3493,-0.7251887
03/14/2017 08:33:46.0750 AM,33.77753,-84.37083,0.6213712,-0.003747809,-0.004127515,-0.02747797,778,0,0.8579525,26.97733,0.7242489,-1.407593,0.3710327,0.2399292,0.06437805,-25.3251,25,13.48851,7,1.087506,68,0,0,0,0,0.002764137,0.0005528274,9.930258,67.03706,14.59227,14.64541,13.72549,1.632964,-0.002471924,-0.9032745,-0.3983459,0,0,0,911.1454,-0.7251887
03/14/2017 08:33:47.1088 AM,33.77752,-84.37084,1.864114,0.02504096,0.05257757,0.01908591,778,0,2.771528,26.97647,0.6725943,0.7968597,0.05757141,-0.1819305,1.190712,-25.07028,25,13.48851,7,1.009449,68,0,0,0,0,0.01615266,0.003230533,9.222015,67.03706,14.59227,14.62755,13.72549,1.140837,-0.03919983,-0.9570923,-0.4441681,0,0,0,909.5595,-0.7251887
03/14/2017 08:33:48.1156 AM,33.77752,-84.37085,1.864114,0.01440427,0.01354184,0.03808827,787,0,2.771528,26.97647,0.6725943,-1.484634,-2.732162,1.04689,1.067988,-23.5789,25,13.48851,7,1.009449,68,0,0,0,0,0.01615266,0.003230533,9.222015,61.54392,14.59227,14.69899,13.72549,1.297423,-0.02903748,-0.9283752,-0.4428864,0,0,0,908.5154,-0.7251887
03/14/2017 08:33:49.1182 AM,33.77752,-84.37086,1.864114,0.04351542,-0.009030103,0.02495698,783,0,2.830891,26.97588,0.6584901,1.460083,-2.807892,-0.4720154,1.379821,-24.21056,25,13.48851,7,0.988281,68,0,0,0,0,0.01338853,0.003230533,9.02863,60.56116,14.59227,14.6204,13.72549,1.275054,-0.06338501,-0.8992767,-0.4397278,0,0,0,908.1668,-0.7251887
03/14/2017 08:33:50.0823 AM,33.77753,-84.37086,2.485485,0.01487056,0.0307461,-0.01902325,768,0,3.805084,26.97538,0.653201,-0.2016144,-4.933365,-0.4033966,1.23989,-23.64496,25,13.48851,7,0.980343,68,0,0,0,0,0.01091494,0.005413521,8.956112,61.24806,14.59227,14.6204,13.72549,3.400143,-0.03056335,-0.9527435,-0.3789215,0,0,0,908.1124,-0.7251887
03/14/2017 08:33:51.0973 AM,33.77754,-84.37084,1.864114,0.0136738,-0.02678489,0.03113195,768,0,2.601077,26.97482,0.7166699,-0.3280029,-6.762253,-1.187149,0.6384029,-23.17818,25,13.48851,7,1.075599,68,0,0,0,0,-0.0009980553,0.003030922,9.826341,61.24806,14.5887,14.40965,13.72549,3.847531,-0.02761841,-0.8929443,-0.4285889,0,0,0,905.2334,-0.7251887
03/14/2017 08:33:52.1026 AM,33.77755,-84.37083,1.242742,-0.00210621,-0.02706832,0.03182461,822,0,1.654271,26.97422,0.7512328,-2.98053,-10.21985,0.2880859,1.413404,-25.3539,25,13.48851,7,1.127196,68,0,0,0,0,-0.02426382,0.0005607561,10.30024,62.78474,14.5887,14.42751,13.72549,2.885648,-0.009689331,-0.8785553,-0.4469299,0,0,0,905.507,-0.7251887
