# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft), Boost (psi)
03/13/2017 07:07:39.0784 PM,33.90081,-84.49068,0,-0.01469361,0.1711767,0.09660207,0,0,0,26.79782,0,0.3091125,4.515991,3.513733,-5.078032,-26.53406,0,0,0,0.918162,0,0,0,0,0,0,0,0,0,14.5887,0,0,0.8276665,0.08583069,-0.8868561,-0.4582214,0,0,0,1044.292,0
03/13/2017 07:07:41.0792 PM,33.90081,-84.49066,0,0.02825279,0.03665801,-0.01756155,720,0,0,26.79705,0.5704784,-0.2431793,5.679184,4.909103,-4.577631,-26.47847,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,3.780422,0.05400085,-0.9033356,-0.4208527,0,0,0,1043.396,0
03/13/2017 07:07:42.0587 PM,33.90081,-84.49065,0,0.0330353,0.001325479,0.0006918079,720,0,0,26.79705,0.5704784,-1.173828,-2.919769,-0.2315979,-1.948867,-26.16757,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,2.930386,0.01850891,-0.886322,-0.4321899,0,0,0,1042.023,0
03/13/2017 07:07:43.0701 PM,33.9008,-84.49065,0,0.03711643,-0.006512247,0.02011578,720,0,0,26.79705,0.5704784,0.4689331,-7.010086,-1.672348,-1.079768,-28.15974,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,1.565855,-0.00944519,-0.8718719,-0.4885254,0,0,0,1041.341,0
03/13/2017 07:07:44.0795 PM,33.90079,-84.49065,0,0.01946932,-0.0437748,0.0939927,720,0,0,26.79705,0.5704784,-0.1379547,-6.400986,-2.346542,-0.563603,-30.46729,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,2.482999,0.001708984,-0.8217163,-0.5767365,0,0,0,1040.894,0
03/13/2017 07:07:45.6667 PM,33.90078,-84.49065,0,-0.0322581,0.02406798,-0.02964875,720,0,0,26.79705,0.5704784,0.1742096,-2.681061,-0.291687,-0.4740165,-33.87934,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,2.057981,0.04299927,-0.8595276,-0.521637,0,0,0,1040.674,0
03/13/2017 07:07:46.0807 PM,33.90077,-84.49065,0,-0.01336932,0.0108482,-0.03085973,720,0,0,26.79705,0.5704784,-0.007980347,-2.315033,-0.2937012,-1.212033,-32.1893,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,1.297423,0.03102112,-0.8529816,-0.5061646,0,0,0,1041.046,0
03/13/2017 07:07:47.0872 PM,33.90076,-84.49065,0,0.0005343605,-0.0008640023,-0.007443953,720,0,0,26.79705,0.5704784,0.2362823,-1.949036,0.1924744,-1.516441,-31.90151,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,0.6263422,0.02282715,-0.8441467,-0.5218506,0,0,0,1041.436,0
03/13/2017 07:07:49.0827 PM,33.90075,-84.49065,0,0.005255509,-0.005940144,-0.01083184,720,0,0,26.79705,0.5704784,0.2382355,-1.461853,0.190155,-2.504138,-28.91484,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,0.4250179,0.03611755,-0.8617249,-0.4763947,0,0,0,1043.817,0
03/13/2017 07:07:50.0727 PM,33.90074,-84.49064,0,-0.025508,-0.008666617,0.001205141,720,0,0,26.79705,0.5704784,0.2988739,-0.179184,1.524918,-3.688931,-27.96189,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,0.6263422,0.08288574,-0.8687439,-0.471405,0,0,0,1044.234,0
03/13/2017 07:07:51.0934 PM,33.90073,-84.49063,0,-0.04170331,-0.002558723,0.004481539,720,0,0,26.79705,0.5704784,-0.1723328,6.588226,3.503143,-5.073302,-27.82204,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,2.617215,0.1197815,-0.8734283,-0.4727631,0,0,0,1043.573,0
03/13/2017 07:07:52.1018 PM,33.90073,-84.49062,0,-0.01566333,0.01306554,0.008351498,720,0,0,26.79705,0.5704784,-1.028259,11.41496,7.74501,-6.841716,-27.62394,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,2.706693,0.1261139,-0.888443,-0.4798737,0,0,0,1045.264,0
03/13/2017 07:07:53.1114 PM,33.90072,-84.49061,0,0.01791516,0.02948835,-0.02039213,720,0,0,26.79705,0.5704784,-1.150208,13.61357,9.684586,-6.008811,-27.14366,0,0,0,0.855981,0,0,0,0,0,0,0,7.821893,57.05759,14.59227,0,0,2.863278,0.104538,-0.9013214,-0.4470215,0,0,0,1045.407,0
