# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft), Boost (psi)
03/16/2017 08:23:19.0735 AM,33.77747,-84.37082,0,-0.1012729,0.6160741,0.1617881,0,0,0,26.68033,0,0.1066437,33.97694,-21.91911,-2.161778,2.659028,0,0,0,0.918162,0,0,0,0,0,0,0,0,0,14.59942,0,0,1.252684,0.1430206,-0.9550171,-0.3010406,0,0,0,902.479,0
03/16/2017 08:23:21.1118 AM,33.77747,-84.37081,0,-0.009453315,0.03768837,0.06956085,874.5,0,0,26.68033,0,0.2372131,-1.522202,0.3732758,-2.309048,-28.06404,0,0,0,0.918162,0,0,0,0,0,0,0,0,0,14.59942,0,0,1.185576,0.0447998,-0.876297,-0.4723053,0,0,0,900.9009,0
03/16/2017 08:23:40.1233 AM,33.77745,-84.37082,0,0.0004917844,-0.002829322,0.002213198,856.5,0,0,26.6731,0.6045698,-0.005874634,-1.400467,0.06761169,-1.942252,-29.59933,18,13.77859,1,0.907578,57,0,0,0,0,0,0,8.289324,50.83067,14.59227,14.64541,12.18824,0.6487115,0.03514099,-0.8666229,-0.4906158,0,0,0,900.5673,-0.580151
03/16/2017 08:23:43.0874 AM,33.77747,-84.37082,0.6213712,-0.01285007,-0.01809581,-0.02707121,820,0,0.7579482,26.67117,0.8198069,-0.3690491,-0.3028412,0.1227875,-3.045177,-27.78515,18,13.77859,1,1.23039,57,0,0,0,0,0.003449415,0.000689883,11.24046,71.99535,14.59227,14.45251,12.18824,1.856657,0.05757141,-0.8595734,-0.4438477,0,0,0,899.1653,-0.580151
03/16/2017 08:23:44.1341 AM,33.77748,-84.37083,1.242742,-0.01420136,-0.001851696,7.338427E-05,820,0,0.7579482,26.67117,0.8198069,-0.3764343,-0.8472595,1.344269,-3.395837,-28.23016,18,13.77859,1,1.23039,57,0,0,0,0,0.008872353,0.001774471,11.24046,71.99535,14.59227,14.56325,12.18824,2.147459,0.06954956,-0.8735809,-0.4695435,0,0,0,896.6941,-0.580151
03/16/2017 08:23:45.1056 AM,33.77748,-84.37083,1.242742,-0.001878194,-0.01021654,0.008108773,832.5,0,1.552625,26.67007,0.8004137,0.1078644,-1.883316,1.654648,-2.917138,-29.12568,18,13.77859,1,1.201284,57,0,0,0,0,0.008872353,0.001774471,10.97456,69.23679,14.59585,14.56325,12.18824,2.080351,0.05615234,-0.8596497,-0.4846954,0,0,0,897.5435,-0.580151
03/16/2017 08:23:46.1078 AM,33.77749,-84.37083,1.864114,-0.01221508,-0.02274857,-0.007528789,832.5,0,2.497277,26.6694,0.7464586,0.6654205,-2.317383,-0.2926941,-2.138815,-28.972,18,13.77859,1,1.120581,74,0,0,0,0,0.0136362,0.003417124,10.23478,69.23679,14.59585,14.49181,12.18824,2.46063,0.05841064,-0.8444824,-0.4679871,0,0,0,898.3097,-0.580151
03/16/2017 08:23:47.1149 AM,33.7775,-84.37084,1.864114,-0.007478437,0.02276377,-0.004418512,790,0,2.497277,26.6694,0.7464586,0.1114655,-2.80191,-0.04742432,-2.983654,-26.77903,18,13.77859,1,1.120581,74,0,0,0,0,0.0136362,0.003417124,10.23478,68.0433,14.59585,14.73471,12.18824,1.879026,0.05973816,-0.9116974,-0.4533081,0,0,0,894.83,-0.580151
03/16/2017 08:23:48.1170 AM,33.7775,-84.37085,1.864114,-0.01194154,0.002026429,0.01465564,806,0,2.515093,26.66883,0.7411708,-0.009963989,-3.718246,-1.140244,-2.705017,-28.30731,18,13.77859,1,1.112643,74,0,0,0,0,0.008213265,0.003417124,10.16228,66.22012,14.59227,14.88519,12.18824,1.856657,0.0561676,-0.8833771,-0.4884033,0,0,0,895.2775,-0.580151
03/16/2017 08:23:49.1157 AM,33.7775,-84.37086,1.864114,-0.01798069,-0.03229772,0.02445647,790.5,0,2.563243,26.66836,0.7272481,-0.993103,-5.72757,-2.168182,-2.81938,-28.07214,18,13.77859,1,1.091475,74,0,0,0,0,0,0.003417124,9.971379,66.25024,14.61013,14.88519,12.18824,1.342162,0.06558228,-0.8442078,-0.4879456,0,0,0,897.5191,-0.580151
03/16/2017 08:23:50.0974 AM,33.77751,-84.37086,1.864114,0.001498029,0.01396221,-0.01165173,790.5,0,2.526568,26.66778,0.7378047,0.5369873,-6.343353,-2.650543,-2.689445,-28.83072,18,13.77859,1,1.108674,74,0,0,0,0,0,0.003417124,10.11612,66.25024,14.63514,15.1281,12.18824,2.080351,0.04716492,-0.8928986,-0.4685059,0,0,0,899.0748,-0.580151
03/16/2017 08:23:51.0961 AM,33.77752,-84.37087,1.864114,-0.01240795,0.04971131,-0.007905033,794.5,0,2.43221,26.66731,0.7664278,-0.3495331,-11.93802,-0.9796753,-2.024148,-29.22702,18,13.77859,1,1.153656,74,0,0,0,0,0,0.003417124,10.50858,66.87353,14.63514,14.93163,12.18824,2.057981,0.06594849,-0.927536,-0.4624939,0,0,0,898.7698,-0.580151
03/16/2017 08:23:52.1014 AM,33.77752,-84.37088,1.864114,0.02339521,-0.009563876,-0.0005225571,804.5,0,2.43221,26.66731,0.7664278,0.9019165,-11.35071,-6.770386,-1.90194,-29.59776,18,13.77859,1,1.153656,74,0,0,0,0,0,0.003417124,10.50858,68.60439,14.63871,14.90662,12.18824,2.169828,0.01153564,-0.8564758,-0.4809723,0,0,0,898.5259,-0.580151
03/16/2017 08:23:53.0997 AM,33.77753,-84.37089,1.864114,0.002296588,0.01749552,0.008360048,825.5,0,2.458175,26.66685,0.7583323,0.3413849,-11.46417,-4.637604,-2.638551,-29.81268,18,13.77859,1,1.141749,74,0,0,0,0,0,0.003417124,10.39758,66.15295,14.63871,14.67756,12.18824,1.968504,0.04624939,-0.8884125,-0.5003815,0,0,0,899.0103,-0.580151
03/16/2017 08:23:54.0812 AM,33.77755,-84.3709,1.864114,0.01086048,0.007548321,0.002381313,819,0,2.432804,26.66625,0.7662407,0.2229309,-10.79478,-4.945694,-2.184542,-30.60479,18,13.77859,1,1.153656,74,0,0,0,0,0,0.003417124,10.50601,67.37334,14.63514,14.67756,12.18824,1.968504,0.02886963,-0.8763123,-0.5056152,0,0,0,896.5251,-0.580151
03/16/2017 08:23:55.0952 AM,33.77756,-84.3709,1.864114,0.004032054,-0.02286785,0.02765322,819,0,2.432804,26.66625,0.7662407,-0.2666779,-9.266418,-3.551971,-2.982522,-30.62962,18,13.77859,1,1.153656,74,0,0,0,0,0,0.003417124,10.50601,67.37334,14.63514,14.67756,12.18824,0.9618827,0.04367065,-0.8468628,-0.5311584,0,0,0,895.4654,-0.580151
03/16/2017 08:23:56.1044 AM,33.77757,-84.3709,1.864114,-0.02847254,0.002126928,-0.04377079,806,0,2.495162,26.66547,0.7470912,0.4750977,-5.731964,-1.922211,-3.321718,-29.0529,18,13.77859,1,1.12455,74,0,0,0,0,0,0.003417124,10.24345,66.74908,14.63514,14.67756,12.18824,0.9618827,0.08988953,-0.874115,-0.4441071,0,0,0,895.5909,-0.580151
03/16/2017 08:23:57.0826 AM,33.77757,-84.3709,1.864114,0.03714262,-0.01790704,0.009132489,806,0,2.495162,26.66547,0.7470912,0.1150513,-1.583038,0.2514954,-2.680286,-28.6831,18,13.77859,1,1.12455,74,0,0,0,0,0,0.003417124,10.24345,66.74908,14.63514,14.48466,12.18824,0.3579098,0.01016235,-0.8460541,-0.4895935,0,0,0,896.6907,-0.580151
03/16/2017 08:23:59.1086 AM,33.77758,-84.3709,0.6213712,0.02172526,0.007354411,-0.03303759,914,0,0.7981209,26.66378,0.7785428,1.254578,-11.89128,-3.841934,-0.09526007,-26.18701,18,13.77859,1,1.172178,74,0,0,0,0,-0.01042199,-0.0004417455,10.67469,64.95583,14.63871,14.26319,12.18824,1.028991,-0.01211548,-0.8963928,-0.4190063,0,0,0,899.0314,-0.580151
03/16/2017 08:24:00.1062 AM,33.77758,-84.3709,0.6213712,0.03358307,-0.02994152,-0.0134659,816,0,0.7981209,26.66378,0.7785428,1.071457,-15.06667,-6.935257,1.950722,-26.34808,24,13.77859,1,1.172178,89,0,0,0,0,-0.01042199,-0.0004417455,10.67469,68.70669,14.63871,14.26319,12.18824,1.252684,-0.05456543,-0.8595734,-0.4455872,0,0,0,898.087,-0.580151
03/16/2017 08:24:01.1026 AM,33.77758,-84.37091,0.6213712,-0.02511048,0.009348232,0.009984349,816,0,0.7981209,26.66378,0.7785428,0.5884094,-11.7719,-5.428055,1.319589,-27.55595,24,13.77859,1,1.172178,89,0,0,0,0,-0.01042199,-0.0004417455,10.67469,68.70669,14.63871,14.65613,11.91373,2.10272,0.002761841,-0.8930054,-0.4747925,0,0,0,897.3837,-0.580151
03/16/2017 08:24:02.1046 AM,33.77758,-84.37092,3.106856,-0.04509087,0.002023913,-0.01854731,933.5,0,4.348924,26.6627,0.7143964,1.455521,-1.155777,2.140732,-1.190692,-27.0969,24,13.63355,1,1.075599,89,0,0,0,0,0.03126551,0.00239473,9.795169,55.11016,14.63871,14.65613,11.91373,4.004116,0.05467224,-0.8878784,-0.4409637,0,0,0,897.4949,-0.7251887
03/16/2017 08:24:03.1237 AM,33.77757,-84.37094,4.349598,-0.0187612,-0.02147157,0.02703904,933.5,0,6.653152,26.66232,0.653765,2.327286,7.441742,6.732849,-1.936676,-28.31032,24,13.63355,1,0.984312,89,0,0,0,0,0.04250652,0.006416904,8.963844,55.11016,14.63871,14.40607,11.91373,5.189692,0.05070496,-0.8601227,-0.5050049,0,0,0,893.707,-0.7251887
03/16/2017 08:24:04.1178 AM,33.77756,-84.37096,4.97097,-0.03265816,0.0161283,0.03031082,1019,0,6.593334,26.66195,0.7539387,2.275391,11.64922,8.480118,-2.147149,-26.86497,24,13.63355,1,1.135134,89,0,0,0,0,0.03052866,0.008500461,10.33734,46.2013,14.63871,14.57754,11.91373,4.473873,0.07319641,-0.8947754,-0.5048828,0,0,0,894.9211,-0.7251887
03/16/2017 08:24:05.1004 AM,33.77755,-84.37099,4.97097,0.04913792,0.03543584,-0.02352232,1091.5,0,6.593334,26.66195,0.7539387,-2.706604,18.78519,6.24472,-1.797708,-26.45462,24,13.63355,1,1.135134,89,0,0,0,0,0.03052866,0.008500461,10.33734,49.74152,14.63871,14.67756,11.91373,3.802792,-0.01515198,-0.9198151,-0.4502106,0,0,0,894.2164,-0.7251887
03/16/2017 08:24:06.0849 AM,33.77754,-84.371,5.592341,0.01729754,0.03875615,0.03649919,1091.5,0,8.211891,26.66152,0.6810052,0.6123657,9.64682,8.974762,-2.273705,-27.913,24,13.63355,1,1.025325,89,0,0,0,0,0.02067619,0.01055214,9.337338,49.74152,14.64228,14.67756,11.91373,3.802792,0.01753235,-0.9117737,-0.515213,0,0,0,894.1646,-0.7251887
03/16/2017 08:24:07.1065 AM,33.77753,-84.37102,5.592341,-0.04847374,-0.005063069,-0.0429856,1060,0,8.211891,26.66152,0.6810052,-0.6152496,-1.217102,-0.4217224,-0.3255697,-26.61285,24,13.77859,1,1.025325,89,0,0,0,0,0.02067619,0.01055214,9.337338,46.26487,14.64228,14.72757,11.91373,4.227809,0.04685974,-0.89151,-0.3941803,0,0,0,892.733,-0.580151
03/16/2017 08:24:08.1260 AM,33.77752,-84.37103,6.213712,-0.02434741,-0.01927893,0.02317597,1492.5,0,5.034218,26.66038,1.234295,0.1015167,-3.46666,1.662186,-0.6339987,-26.68202,24,13.63355,1,1.858815,89,0,0,0,0,0.0175574,0.01201194,16.92356,59.55407,14.64228,14.72757,11.91373,3.601467,0.02296448,-0.8768158,-0.4488373,0,0,0,891.7936,-0.7251887
03/16/2017 08:24:09.1130 AM,33.77751,-84.37105,7.456454,-0.0145566,-0.005800537,0.05209945,1640.5,0,6.631009,26.65976,1.124483,-1.04985,-1.822021,0.4337463,0.3462766,-28.6127,24,13.63355,1,1.69344,89,0,0,0,0,0.03180928,0.016914,15.41791,49.36092,14.63514,14.2489,11.91373,4.697566,0.003875732,-0.8713837,-0.5197601,0,0,0,891.5201,-0.7251887
03/16/2017 08:24:10.1031 AM,33.77749,-84.37106,8.077826,-0.001112383,-0.02208987,0.0001742178,1640.5,0,10.15526,26.65929,0.7954324,1.715073,-0.739502,-0.9081116,0.4868142,-28.23674,24,13.63355,1,1.197315,89,0,0,0,0,0.03587583,0.01918711,10.90626,49.36092,14.63514,14.42751,11.91373,5.391016,-0.008300781,-0.8536377,-0.4636688,0,0,0,891.8403,-0.7251887
03/16/2017 08:24:11.1057 AM,33.77745,-84.37106,9.320568,-0.03395405,-0.09395988,-0.03483534,1250,0,10.15526,26.65929,0.7954324,-1.545486,-1.083313,2.501617,1.218555,-29.80799,24,13.63355,1,1.197315,89,0,0,0,0,0.033387,0.0235914,10.90626,45.82474,14.64228,14.4668,11.91373,7.874016,0.019104,-0.7696381,-0.4532471,0,0,0,889.8456,-0.7251887
03/16/2017 08:24:12.1258 AM,33.77741,-84.37106,9.320568,-0.0415492,-0.05640656,-0.04374987,1133,0,18.64607,26.65922,0.4998676,-6.235657,1.90889,-0.2621002,-0.4916876,-30.16376,24,13.48851,1,0.752787,89,0,0,0,0,0.033387,0.0235914,6.853741,31.77107,14.64586,14.4668,11.91373,7.605584,0.03317261,-0.7947998,-0.4644928,0,0,0,890.7493,-0.8702264
03/16/2017 08:24:13.1335 AM,33.77738,-84.37106,8.699197,0.04421825,-0.001599982,-0.09981021,1133,0,14.1496,26.6589,0.6148015,-1.031967,0.3028107,-1.77037,-0.6097878,-30.24143,24,13.48851,1,0.9261,89,0,0,0,0,0.01333569,0.02571262,8.429611,31.77107,14.64943,14.70971,11.91373,5.883142,-0.04327393,-0.85112,-0.4097748,0,0,0,890.8429,-0.8702264
03/16/2017 08:24:14.1056 AM,33.77735,-84.37105,8.699197,-0.01885298,0.02264504,0.09868082,1209,0,14.1496,26.6589,0.6148015,-2.27179,-0.1094971,1.459839,-1.14769,-31.14301,24,13.63355,1,0.9261,89,0,0,0,0,0.01333569,0.02571262,8.429611,36.61974,14.64943,14.99593,11.91373,6.263422,0.04147339,-0.8851166,-0.6165314,0,0,0,891.1196,-0.7251887
03/16/2017 08:24:15.0907 AM,33.77732,-84.37104,9.320568,-0.0146476,-0.03473153,-0.01758226,1221,0,16.98367,26.65873,0.548796,-2.565872,-0.4222565,-1.647293,-0.5186662,-30.25786,24,13.63355,1,0.826875,89,0,0,0,0,0.0005190088,0.0257796,7.524603,32.36697,14.653,14.99593,11.91373,6.777917,0.01971436,-0.8149109,-0.4909973,0,0,0,891.0031,-0.7251887
03/16/2017 08:24:16.0930 AM,33.77728,-84.37104,8.699197,-0.04342126,0.2047576,0.2386621,1221,0,16.98367,26.65873,0.548796,-2.512787,-1.088501,-0.3641968,-2.688312,-32.53755,24,13.63355,1,0.826875,104,0,0,0,0,0.0007724193,0.019614,7.524603,32.36697,14.653,14.07029,11.91373,8.701682,0.05326843,-1.058365,-0.771286,0,0,0,890.9698,-0.7251887
